node,score
9644,0.009172751825547665
17249,0.000005001500450135041
10105,0.007657297189156747
11251,0.003676102830849255
1218,0.001105331599479844
9287,0.005161548464539362
6854,0.0737221166349905
8642,0.1255776733019906
12863,0.03491547464239272
8523,0.00033009902970891267
7662,0.00007002100630189057
1817,0.0001700510153045914
11411,0.0019455836751025308
6816,0.000050015004501350405
8943,0.0026357907372211663
14858,0.006942082624787437
1334,0.00035010503150945284
8282,0.008272481744523358
2155,0.01657997399219766
10152,0.00033009902970891267
2036,0.00007502250675202561
2224,0.0027108132439731918
8836,0.0025357607282184657
2864,0.00007502250675202561
9890,0.0014454336300890266
9207,0.033084925477643294
308,0.000370111033309993
12178,0.0018205461638491547
10449,0.002130639191757527
6590,0.000620186055816745
2241,0.008367510253075923
2209,0.00009502850855256577
5575,0.0007752325697709313
5140,0.0001600480144043213
16672,0.005311593478043413
15785,0.0005551665499649895
7705,0.0016404921476442932
8176,0.017565269580874263
12146,0.00030009002700810244
1689,0.008492547764329299
6992,0.04589376813043913
785,0.0003401020306091828
1188,0.0000850255076522957
8308,0.007847354206261878
13569,0.00011503451035310594
9109,0.10656697009102731
13501,0.002860858257477243
6152,0.0005301590477143143
7102,0.0008552565769730919
2663,0.00011503451035310594
13322,0.0017355206561968592
17111,0.0009752925877763329
11434,0.005221566469940982
11485,0.0002700810243072922
4486,0.003601080324097229
6707,0.000010003000900270082
15157,0.00047514254276282883
11211,0.07428228468540563
12529,0.0004901470441132339
8692,0.00026507952385715713
15615,0.0004101230369110733
6306,0.005446633990197059
15134,0.0017355206561968592
7166,0.000020006001800540163
13802,0.0008352505751725518
10896,0.006526958087426228
6904,0.0003451035310593178
17247,0.000005001500450135041
757,0.009157747324197258
12526,0.0008352505751725518
25,0.002125637691307392
10362,0.004026207862358707
15900,0.0004701410423126938
15858,0.003190957287186156
12873,0.006421926577973392
252,0.00017505251575472642
3536,0.000005001500450135041
3586,0.0002700810243072922
4616,0.0009252775832749825
9270,0.0007952385715714714
15855,0.0014004201260378114
8853,0.01116334900470141
13068,0.01805041512453736
222,0.0001350405121536461
9480,0.018865659697909373
15020,0.03316995098529559
11764,0.14550865259577872
11070,0.000035010503150945284
844,0.0003200960288086426
8423,0.001120336100830249
4128,0.000035010503150945284
4004,0.0008352505751725518
9028,0.01727518255476643
11976,0.03526557967390217
6823,0.000035010503150945284
13031,0.0017105131539461838
3760,0.0012653796138841651
6209,0.000050015004501350405
17532,0.0023106932079623886
16865,0.00043012903871161347
13560,0.00048014404321296386
11994,0.00007502250675202561
16494,0.009397819345803742
17521,0.00033009902970891267
12629,0.001245373612083625
14590,0.09181254376312895
6497,0.0003351005301590477
13922,0.0001350405121536461
11364,0.02408222466740022
5202,0.000010003000900270082
16613,0.0003451035310593178
6158,0.004746423927178153
9357,0.010793237971391418
8300,0.00012503751125337602
5091,0.0005501650495148545
17078,0.00024007202160648193
10096,0.0013103931179353806
14999,0.012178653596078823
2176,0.00007502250675202561
10508,0.00046013804141242375
4595,0.0010753225967790336
4301,0.0006051815544663399
12562,0.0002950885265579674
11262,0.008202460738221467
8286,0.0006902070621186356
574,0.0002700810243072922
7775,0.002235670701210363
2598,0.000050015004501350405
15262,0.0435480644193258
11510,0.021556466940082026
4145,0.0006001800540162049
6724,0.00028008402520756227
176,0.0002700810243072922
16999,0.0009702910873261979
2373,0.0009902970891267381
6553,0.012668800640192058
12969,0.000740222066619986
5930,0.000010003000900270082
13944,0.0009502850855256577
12411,0.03520056016805041
499,0.021466439931979595
2185,0.00015004501350405122
16020,0.0054116234870461135
14776,0.00033009902970891267
15566,0.006101830549164749
16684,0.0003851155346603981
12754,0.00027508252475742724
6022,0.00033009902970891267
14572,0.00020006001800540162
3442,0.000010003000900270082
10295,0.0003100930279083725
4650,0.00016504951485445633
133,0.003551065319595879
10210,0.0001950585175552666
12431,0.0000850255076522957
415,0.00001500450135040512
2219,0.07995398619585876
11077,0.0010503150945283585
278,0.001475442632789837
5170,0.00030509152745823747
1496,0.0016955086525957787
14062,0.0002700810243072922
12100,0.0023507052115634692
16355,0.00003000900270081024
12993,0.0005101530459137741
4159,0.00016504951485445633
1384,0.00016504951485445633
3337,0.00010503150945283585
2142,0.013859157747324198
14835,0.00017505251575472642
4464,0.001730519155746724
9761,0.0023106932079623886
9266,0.002245673702110633
8326,0.0004901470441132339
1667,0.0010553165949784935
16071,0.0011753526057817346
12640,0.0006852055616685006
15267,0.001455436630989297
7748,0.004206261878563569
14677,0.0003351005301590477
6141,0.016675002500750224
8617,0.018790637191157346
2056,0.00030509152745823747
15123,0.054111233370011
11446,0.19509352805841754
4528,0.009302790837251175
9895,0.011668500550165049
10149,0.017135140542162648
16604,0.00006001800540162048
5850,0.000005001500450135041
9707,0.003586075822746824
272,0.04079723917175153
9913,0.0009152745823747125
10528,0.002125637691307392
7388,0.0006702010603180954
9908,0.022301690507152146
3423,0.000020006001800540163
9912,0.0009952985895768731
7295,0.0002600780234070221
10832,0.007377213163949185
2617,0.00015504651395418625
3162,0.000040012003601080326
10495,0.0007652295688706612
2536,0.000025007502250675202
15115,0.00028008402520756227
13459,0.0010403120936280884
5974,0.0023757127138141444
5116,0.000010003000900270082
5443,0.0012653796138841651
4241,0.015124537361208362
381,0.00030009002700810244
584,0.0016955086525957787
13822,0.0012603781134340301
13643,0.00739221766529959
1952,0.000020006001800540163
